Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Company,price_change,return_pct,ma_7,ma_14
2023-09-22 04:00:00,174.440175584138,176.847008276551,173.820996227424,174.560012817383,56725400,0.0,0.0,AAPL,0.1198372332450219,0.0049444472213253,175.7684326171876,177.63882555280424
2023-09-25 04:00:00,173.970796337573,176.737156025178,173.920859076459,175.848327636719,46172700,0.0,0.0,AAPL,1.877531299146,0.0073803547475892,175.81693812779028,176.66724831717366
2023-09-26 04:00:00,174.589986938474,174.96947658906,171.434141068555,171.733749389648,64588900,0.0,0.0,AAPL,-2.8562375488259875,-0.0233984496888205,175.38179888044084,175.88613455636164
2023-09-27 04:00:00,172.392870458682,172.81231601528,168.827575608243,170.205749511719,66921800,0.0,0.0,AAPL,-2.187120946963006,-0.0088974932612815,174.3060716901507,175.37751770019537
2023-09-28 04:00:00,169.117193699485,171.803656872826,167.399455504755,170.465423583984,56294400,0.0,0.0,AAPL,1.3482298844990055,0.0015256480642396,173.11050415039057,174.84322248186388
2023-09-29 04:00:00,171.793673034468,172.84229456963,170.115875530465,170.984741210938,51814200,0.0,0.0,AAPL,-0.8089318235299743,0.0030464689908107,172.49988010951458,174.26184626988007
2023-10-02 04:00:00,170.994722825015,174.070672221388,170.705095851518,173.521392822266,52164500,0.0,0.0,AAPL,2.526669997250991,0.0148355437646836,172.47419956752242,174.07994297572552
2023-10-03 04:00:00,172.033356800743,173.401564691994,170.595264169399,172.17317199707,49594600,0.0,0.0,AAPL,0.1398151963269924,-0.0077697671927803,172.13322230747772,173.95082746233263
2023-10-04 04:00:00,170.864892598586,173.980797965401,170.745055359416,173.431518554688,53020300,0.0,0.0,AAPL,2.5666259561020013,0.0073086099478925,171.78796386718756,173.80245099748893
2023-10-05 04:00:00,173.561333852532,175.219153410195,172.452793695145,174.679870605469,48527900,0.0,0.0,AAPL,1.1185367529370185,0.0071979537582573,172.20883832659055,173.7953186035157
2023-10-06 04:00:00,173.571337415866,177.755827144063,172.952142776739,177.256484985352,57224100,0.0,0.0,AAPL,3.685147569485992,0.0147504939805143,173.2160862513953,173.761078970773
2023-10-09 04:00:00,176.577361729901,178.814419960233,175.568696112338,178.754501342773,42390800,0.0,0.0,AAPL,2.177139612871997,0.0084511230014789,174.40024021693657,173.75537218366358
2023-10-10 04:00:00,177.865676959153,179.483540621783,177.715865173423,178.155288696289,43698000,0.0,0.0,AAPL,0.2896117371359992,-0.0033521541666521,175.42460414341528,173.96224212646493
2023-10-11 04:00:00,177.965529894311,179.613368046261,177.366328488912,179.563430786133,47551100,0.0,0.0,AAPL,1.5979008918220077,0.0079040150878963,176.28775242396773,174.38097599574508
2023-10-12 04:00:00,179.833086928373,182.100089288667,178.80442809284,180.472244262695,56743100,0.0,0.0,AAPL,0.6391573343219932,0.0050612392099169,177.47333417619987,174.8032782418388
2023-10-13 04:00:00,181.181295669186,181.690619153175,177.905612532684,178.614685058594,51427100,0.0,0.0,AAPL,-2.5666106105919937,-0.0102927694598684,178.21378653390073,175.00087520054416
2023-10-16 04:00:00,176.517453947435,178.844390246788,176.277764224172,178.48486328125,52517000,0.0,0.0,AAPL,1.9674093338149987,-0.0007268258894918,178.75735691615515,175.48309762137288
2023-10-17 04:00:00,176.417573748511,178.185249208806,174.570016955076,176.916915893555,57549400,0.0,0.0,AAPL,0.499342145044011,-0.0087847639226654,178.70884704589844,175.96246664864685
2023-10-18 04:00:00,175.348990147654,177.346358735408,174.879607310434,175.608642578125,54764400,0.0,0.0,AAPL,0.259652430470993,-0.0073948458168756,178.25943865094874,176.32983943394265
2023-10-19 04:00:00,175.808379986374,177.606014799877,174.959507462437,175.229156494141,59302900,0.0,0.0,AAPL,-0.5792234922330124,-0.0021609761251651,177.8414197649276,176.63301195417145
2023-10-20 04:00:00,175.079337584775,175.189193464431,172.412852402632,172.652542114258,64189300,0.0,0.0,AAPL,-2.4267954705169927,-0.0147042560235638,176.85414995465973,176.57095118931372
2023-10-23 04:00:00,170.685138104863,173.781050304959,169.706416514778,172.772384643555,55980100,0.0,0.0,AAPL,2.087246538692,0.0006941254836414,175.75417000906828,176.6137520926341
2023-10-24 04:00:00,172.822320983928,173.441500372899,171.224420010096,173.211807250977,43816600,0.0,0.0,AAPL,0.3894862670489942,0.0025433613614151,174.98233032226585,176.5980584280833
2023-10-25 04:00:00,171.653865738711,172.832305921321,170.425473053661,170.874893188477,57157000,0.0,0.0,AAPL,-0.7789725502340161,-0.013491655676301,173.895191737584,176.3262743268696
2023-10-26 04:00:00,170.145842578876,171.154523494004,165.452029326567,166.670425415039,70625300,0.0,0.0,AAPL,-3.475417163836994,-0.0246055327086607,172.4314073835103,175.57012721470437
2023-10-27 04:00:00,166.690398503627,168.737704345899,166.61050193178,167.998672485352,58499100,0.0,0.0,AAPL,1.3082739817249944,0.0079693026942566,171.3442687988284,174.80185372488856
2023-10-30 04:00:00,168.797615209369,170.94478023876,168.647803429523,170.065933227539,51131000,0.0,0.0,AAPL,1.2683180181699925,0.0123052206996889,170.60666547502814,174.22404261997784
2023-10-31 04:00:00,169.127188755883,170.67513719747,167.679084360262,170.545318603516,44846000,0.0,0.0,AAPL,1.418129847632997,0.0028188207178188,170.30563354492213,173.57989174979093
2023-11-01 04:00:00,170.775010617212,174.00075655092,169.896163580923,173.741104125977,56934900,0.0,0.0,AAPL,2.966093508764999,0.0187386294072988,170.444022042411,173.0990960257396
2023-11-02 04:00:00,175.289074124369,177.546095176024,175.229155504043,177.336380004883,77334800,0.0,0.0,AAPL,2.047305880514017,0.0206932947559672,171.03324672154045,173.00778852190317
2023-11-03 04:00:00,174.010754487356,176.587361759205,173.121926087428,176.417572021484,79763700,0.0,0.0,AAPL,2.4068175341280096,-0.0051811590118943,171.82505798339858,172.8601248604913
2023-11-06 05:00:00,176.147945232681,179.193920217618,175.978170726932,178.994186401367,63841300,0.0,0.0,AAPL,2.8462411686859923,0.0146052025904155,173.5855952671597,173.00850132533498
2023-11-07 05:00:00,178.94423894558,182.199959396024,178.73452378401,181.580780029297,70530000,0.0,0.0,AAPL,2.636541083716992,0.0144507130646687,175.52589634486614,173.4350825718473
2023-11-08 05:00:00,182.110085477231,183.208629047576,181.351075667805,182.649368286133,49340300,0.0,0.0,AAPL,0.5392828089020156,0.0058849194097723,177.32352992466528,173.9650976998467
2023-11-09 05:00:00,182.719277555602,183.877739707164,181.570781521917,182.169998168945,53763500,0.0,0.0,AAPL,-0.5492793866569912,-0.0026245375042143,178.98419843401228,174.6449159894672
2023-11-10 05:00:00,183.970001220703,186.570007324219,183.529998779297,186.399993896484,66133400,0.24,0.0,AAPL,2.429992675780994,0.0232200459464027,180.7926112583704,175.61831665039068
2023-11-13 05:00:00,185.820007324219,186.029998779297,184.210006713867,184.800003051758,43627500,0.0,0.0,AAPL,-1.0200042724609943,-0.0085836421519119,181.8588431222097,176.44604492187506
2023-11-14 05:00:00,187.699996948242,188.110000610352,186.300003051758,187.440002441406,60108400,0.0,0.0,AAPL,-0.2599945068359943,0.0142857107470315,183.43347603934143,177.62926701137
2023-11-15 05:00:00,187.850006103516,189.5,187.779998779297,188.009994506836,53790500,0.0,0.0,AAPL,0.1599884033199998,0.0030409307405347,184.72144862583696,179.15352194649833
2023-11-16 05:00:00,189.570007324219,190.960006713867,188.649993896484,189.710006713867,54412900,0.0,0.0,AAPL,0.1399993896479827,0.0090421374219507,185.8827667236328,180.70433153424943
2023-11-17 05:00:00,190.25,190.380004882813,188.570007324219,189.690002441406,50922700,0.0,0.0,AAPL,-0.5599975585940058,-0.0001054465855939,186.88857160295743,182.1060507638113
2023-11-20 05:00:00,189.889999389648,191.910003662109,189.880004882813,191.449996948242,46505100,0.0,0.0,AAPL,1.5599975585939774,0.0092782670893771,188.2142857142856,183.5992420741489
2023-11-21 05:00:00,191.410003662109,191.520004272461,189.740005493164,190.639999389648,38134500,0.0,0.0,AAPL,-0.7700042724609943,-0.004230856994022,188.8200007847376,184.806306021554
2023-11-22 05:00:00,191.490005493164,192.929992675781,190.830001831055,191.309997558594,39617700,0.0,0.0,AAPL,-0.1800079345699998,0.0035144679557861,189.74999999999983,185.8044215611048
2023-11-24 05:00:00,190.869995117188,190.899993896484,189.25,189.970001220703,24048300,0.0,0.0,AAPL,-0.8999938964850003,-0.0070043194552892,190.1114283970423,186.77245221819183
2023-11-27 05:00:00,189.919998168945,190.669998168945,188.899993896484,189.789993286133,40552600,0.0,0.0,AAPL,-0.1300048828119884,-0.0009475597905632,190.36571393694183,187.54358128138944
2023-11-28 05:00:00,189.779998779297,191.080001831055,189.399993896484,190.399993896484,38368300,0.0,0.0,AAPL,0.6199951171870168,0.0032140820482107,190.4642835344586,188.1735251290457
2023-11-29 05:00:00,190.899993896484,192.089996337891,189.869995117188,189.884994506836,16472085,0.0,0.0,AAPL,-1.0149993896480112,-0.0027048288138497,190.4921395438057,188.6903555733816
